Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ana,2025-03-07 02:37:07,00:46:11,,Perfect Match: Season 1: Episode 25,,Comcast X1 ARM 4K MVPD STB,00:46:16,00:46:16,CA (Canada)
Ana,2025-03-07 00:37:34,00:49:51,,Perfect Match: Season 1: Episode 24,,Comcast X1 ARM 4K MVPD STB,00:49:57,00:49:57,CA (Canada)
Ana,2025-03-06 23:50:55,00:46:36,,Perfect Match: Season 1: Episode 23,,Comcast X1 ARM 4K MVPD STB,00:46:41,00:46:41,CA (Canada)
Ana,2025-03-06 23:02:24,00:48:14,,Perfect Match: Season 1: Episode 22,,Comcast X1 ARM 4K MVPD STB,00:48:14,00:48:14,CA (Canada)
Ana,2025-03-05 03:58:23,00:43:47,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 21,,Comcast X1 ARM 4K MVPD STB,00:43:52,00:43:52,CA (Canada)
Ana,2025-03-05 03:15:48,00:30:57,,Perfect Match: Season 1: Episode 20,,Comcast X1 ARM 4K MVPD STB,00:50:43,00:50:43,CA (Canada)
Ana,2025-03-05 00:06:36,00:19:41,,Perfect Match: Season 1: Episode 20,,Comcast X1 ARM 4K MVPD STB,00:19:46,Not latest view,CA (Canada)
Ana,2025-03-04 23:19:00,00:40:47,,Perfect Match: Season 1: Episode 19,,Comcast X1 ARM 4K MVPD STB,00:47:13,00:47:13,CA (Canada)
Ana,2025-03-04 05:58:02,00:06:21,,Perfect Match: Season 1: Episode 19,,Comcast X1 ARM 4K MVPD STB,00:06:27,Not latest view,CA (Canada)
Ana,2025-03-04 05:09:25,00:48:35,,Perfect Match: Season 1: Episode 18,,Comcast X1 ARM 4K MVPD STB,00:48:40,00:48:40,CA (Canada)
Ana,2025-03-04 04:22:01,00:47:22,,Perfect Match: Season 1: Episode 17,,Comcast X1 ARM 4K MVPD STB,00:47:27,00:47:27,CA (Canada)
Ana,2025-03-04 04:04:21,00:17:35,,Perfect Match: Season 1: Episode 16,,Comcast X1 ARM 4K MVPD STB,00:46:24,00:46:24,CA (Canada)
Ana,2025-03-04 04:01:15,00:00:58,,Perfect Match: Season 1: Episode 16,,Comcast X1 ARM 4K MVPD STB,00:28:50,Not latest view,CA (Canada)
Ana,2025-03-03 00:23:33,00:27:50,,Perfect Match: Season 1: Episode 16,,Comcast X1 ARM 4K MVPD STB,00:27:55,Not latest view,CA (Canada)
Ana,2025-03-02 22:40:14,00:47:27,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 15,,Comcast X1 ARM 4K MVPD STB,00:47:34,00:47:34,CA (Canada)
Ana,2025-03-02 21:39:19,00:47:44,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 14,,Comcast X1 ARM 4K MVPD STB,00:47:49,00:47:49,CA (Canada)
Ana,2025-03-02 21:13:37,00:25:21,,Perfect Match: Season 1: Episode 13,,Comcast X1 ARM 4K MVPD STB,00:48:02,00:48:02,CA (Canada)
Ana,2025-03-02 04:55:47,00:22:41,,Perfect Match: Season 1: Episode 13,,Comcast X1 ARM 4K MVPD STB,00:22:41,Not latest view,CA (Canada)
Ana,2025-03-01 04:26:24,00:47:27,,Perfect Match: Season 1: Episode 12,,Comcast X1 ARM 4K MVPD STB,00:47:32,00:47:32,CA (Canada)
Ana,2025-03-01 04:19:26,00:06:53,,Perfect Match: Season 1: Episode 11,,Comcast X1 ARM 4K MVPD STB,00:47:08,00:47:08,CA (Canada)
Ana,2025-02-28 04:47:25,00:40:13,,Perfect Match: Season 1: Episode 11,,Comcast X1 ARM 4K MVPD STB,00:40:19,Not latest view,CA (Canada)
Ana,2025-02-28 04:01:16,00:45:50,,Perfect Match: Season 1: Episode 10,,Comcast X1 ARM 4K MVPD STB,00:45:55,00:45:55,CA (Canada)
Ana,2025-02-28 03:13:27,00:47:31,,Perfect Match: Season 1: Episode 9,,Comcast X1 ARM 4K MVPD STB,00:47:36,00:47:36,CA (Canada)
Ana,2025-02-28 03:05:43,00:07:41,,Perfect Match: Season 1: Episode 8,,Comcast X1 ARM 4K MVPD STB,00:45:58,00:45:58,CA (Canada)
Ana,2025-02-27 03:42:42,00:38:20,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 8,,Comcast X1 ARM 4K MVPD STB,00:38:25,Not latest view,CA (Canada)
Ana,2025-02-27 02:49:52,00:46:56,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 7,,Comcast X1 ARM 4K MVPD STB,00:47:01,00:47:01,CA (Canada)
Ana,2025-02-27 02:01:07,00:47:40,,Perfect Match: Season 1: Episode 6,,Comcast X1 ARM 4K MVPD STB,00:47:40,00:47:40,CA (Canada)
Ana,2025-02-27 02:01:01,00:00:05,Autoplayed: user action: User_Interaction; ,Season 1 Clip 4: Perfect Match,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:05,00:00:05,CA (Canada)
Ana,2025-02-26 05:22:23,00:00:04,Autoplayed: user action: None; ,Perfect Match: Season 1: Episode 6,,Comcast X1 ARM 4K MVPD STB,00:00:09,Not latest view,CA (Canada)
Ana,2025-02-26 04:03:58,00:56:26,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 5,,Comcast X1 ARM 4K MVPD STB,00:50:29,00:50:29,CA (Canada)
Ana,2025-02-26 03:18:40,00:44:57,,Perfect Match: Season 1: Episode 4,,Comcast X1 ARM 4K MVPD STB,00:49:53,00:49:53,CA (Canada)
Ana,2025-02-20 00:15:04,00:04:53,,Perfect Match: Season 1: Episode 4,,Comcast X1 ARM 4K MVPD STB,00:04:58,Not latest view,CA (Canada)
Ana,2025-02-19 22:52:54,00:45:55,,Perfect Match: Season 1: Episode 3,,Comcast X1 ARM 4K MVPD STB,00:48:00,00:48:00,CA (Canada)
Ana,2025-02-19 05:45:31,00:00:32,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 3,,Comcast X1 ARM 4K MVPD STB,00:02:06,Not latest view,CA (Canada)
Ana,2025-02-19 04:43:57,00:46:11,Autoplayed: user action: User_Interaction; ,Perfect Match: Season 1: Episode 2,,Comcast X1 ARM 4K MVPD STB,00:47:43,00:47:43,CA (Canada)
Ana,2025-02-19 04:00:48,00:43:05,,Perfect Match: Season 1: Episode 1,,Comcast X1 ARM 4K MVPD STB,00:47:16,00:47:16,CA (Canada)
Ana,2025-02-19 01:52:50,00:04:10,,Perfect Match: Season 1: Episode 1,,Comcast X1 ARM 4K MVPD STB,00:04:11,Not latest view,CA (Canada)
Ana,2025-02-19 01:52:23,00:00:25,Autoplayed: user action: User_Interaction; ,Season 1 Clip 6: Perfect Match,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:25,00:00:25,CA (Canada)
Ana,2025-02-19 01:52:09,00:00:05,Autoplayed: user action: None; ,Boss & Me: Season 1_hook_02_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:05,00:00:05,CA (Canada)
Ana,2025-02-19 01:51:14,00:00:46,Autoplayed: user action: None; ,The Untamed: Season 1_hook_01_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:46,Not latest view,CA (Canada)
Ana,2025-02-19 01:43:18,00:01:59,Autoplayed: user action: None; ,Love Between Fairy and Devil: Season 1: Episode 2,,Comcast X1 ARM 4K MVPD STB,00:02:05,00:02:05,CA (Canada)
Ana,2025-02-19 01:33:16,00:09:58,,Love Between Fairy and Devil: Season 1: Episode 1,,Comcast X1 ARM 4K MVPD STB,00:34:53,00:34:53,CA (Canada)
Ana,2025-02-19 01:33:10,00:00:04,Autoplayed: user action: User_Interaction; ,Love Between Fairy and Devil: Season 1_hook_02_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:04,00:00:04,CA (Canada)
Ana,2025-02-16 01:25:24,00:24:56,,Love Between Fairy and Devil: Season 1: Episode 1,,Comcast X1 ARM 4K MVPD STB,00:24:56,Not latest view,CA (Canada)
Ana,2025-02-16 01:25:11,00:00:11,Autoplayed: user action: User_Interaction; ,Love Between Fairy and Devil: Season 1_hook_02_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:11,Not latest view,CA (Canada)
Ana,2025-02-16 01:24:40,00:00:14,Autoplayed: user action: None; ,Mr. Queen: Limited Series_hook_02_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:14,Not latest view,CA (Canada)
Ana,2025-02-16 01:23:36,00:00:55,Autoplayed: user action: None; ,The Longest Promise: Season 1_hook_02_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:55,00:00:55,CA (Canada)
Ana,2025-02-16 01:23:23,00:00:06,Autoplayed: user action: None; ,Kill Me Love Me: Season 1_hook_03_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:06,00:00:06,CA (Canada)
Ana,2025-02-16 01:23:00,00:00:16,Autoplayed: user action: None; ,My Only Love Song (Trailer),TRAILER,Comcast X1 ARM 4K MVPD STB,00:00:16,00:00:16,CA (Canada)
Ana,2025-02-16 01:22:03,00:00:52,Autoplayed: user action: None; ,The Story of Pearl Girl: Season 1_hook_01_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:52,00:00:52,CA (Canada)
Ana,2025-02-16 01:21:55,00:00:06,Autoplayed: user action: None; ,Hidden Love: Season 1_hook_primary_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:06,00:00:06,CA (Canada)
Ana,2025-02-15 22:33:42,01:25:00,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 16,,Comcast X1 ARM 4K MVPD STB,01:25:37,01:25:37,CA (Canada)
Ana,2025-02-15 20:52:10,01:23:35,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 15,,Comcast X1 ARM 4K MVPD STB,01:24:12,01:24:12,CA (Canada)
Ana,2025-02-15 20:43:54,00:08:08,,100 Days My Prince: Limited Series: Episode 14,,Comcast X1 ARM 4K MVPD STB,01:20:36,01:20:36,CA (Canada)
Ana,2025-02-15 03:42:48,01:11:53,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 14,,Comcast X1 ARM 4K MVPD STB,01:12:30,Not latest view,CA (Canada)
Ana,2025-02-15 00:21:41,01:19:58,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 13,,Comcast X1 ARM 4K MVPD STB,01:20:36,01:20:36,CA (Canada)
Ana,2025-02-15 00:11:24,00:10:10,,100 Days My Prince: Limited Series: Episode 12,,Comcast X1 ARM 4K MVPD STB,01:15:46,01:15:46,CA (Canada)
Ana,2025-02-14 04:32:34,00:44:02,,100 Days My Prince: Limited Series: Episode 12,,Comcast X1 ARM 4K MVPD STB,01:05:37,Not latest view,CA (Canada)
Ana,2025-02-14 01:13:32,00:20:59,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 12,,Comcast X1 ARM 4K MVPD STB,00:21:36,Not latest view,CA (Canada)
Ana,2025-02-14 00:29:30,00:35:57,,100 Days My Prince: Limited Series: Episode 11,,Comcast X1 ARM 4K MVPD STB,01:18:24,01:18:24,CA (Canada)
Ana,2025-02-13 03:52:08,00:41:51,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 11,,Comcast X1 ARM 4K MVPD STB,00:42:28,Not latest view,CA (Canada)
Ana,2025-02-13 02:11:57,01:12:02,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 10,,Comcast X1 ARM 4K MVPD STB,01:12:39,01:12:39,CA (Canada)
Ana,2025-02-13 00:35:09,00:38:07,,100 Days My Prince: Limited Series: Episode 9,,Comcast X1 ARM 4K MVPD STB,01:14:49,01:14:49,CA (Canada)
Ana,2025-02-12 23:33:17,00:36:06,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 9,,Comcast X1 ARM 4K MVPD STB,00:36:42,Not latest view,CA (Canada)
Ana,2025-02-12 23:26:15,00:06:38,,100 Days My Prince: Limited Series: Episode 8,,Comcast X1 ARM 4K MVPD STB,01:13:44,01:13:44,CA (Canada)
Ana,2025-02-12 03:04:35,00:52:19,,100 Days My Prince: Limited Series: Episode 8,,Comcast X1 ARM 4K MVPD STB,01:07:06,Not latest view,CA (Canada)
Ana,2025-02-12 00:49:52,00:14:11,,100 Days My Prince: Limited Series: Episode 8,,Comcast X1 ARM 4K MVPD STB,00:14:47,Not latest view,CA (Canada)
Ana,2025-02-11 23:53:17,00:56:11,,100 Days My Prince: Limited Series: Episode 7,,Comcast X1 ARM 4K MVPD STB,01:15:15,01:15:15,CA (Canada)
Ana,2025-02-11 04:23:28,00:18:29,,100 Days My Prince: Limited Series: Episode 7,,Comcast X1 ARM 4K MVPD STB,00:19:05,Not latest view,CA (Canada)
Ana,2025-02-11 02:31:27,01:17:06,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series: Episode 6,,Comcast X1 ARM 4K MVPD STB,01:17:43,01:17:43,CA (Canada)
Ana,2025-02-11 00:35:37,01:14:04,,100 Days My Prince: Limited Series: Episode 5,,Comcast X1 ARM 4K MVPD STB,01:14:41,01:14:41,CA (Canada)
Ana,2025-02-10 23:22:52,01:12:25,,100 Days My Prince: Limited Series: Episode 4,,Comcast X1 ARM 4K MVPD STB,01:12:39,01:12:39,CA (Canada)
Ana,2025-02-10 23:22:38,00:00:05,Autoplayed: user action: None; ,The Princess Weiyoung: Season 1_hook_03_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:05,Not latest view,CA (Canada)
Ana,2025-02-09 19:03:17,00:02:21,,Superstore: Season 6: Depositions (Episode 10),,Comcast X1 ARM 4K MVPD STB,00:02:47,00:02:47,CA (Canada)
Ana,2025-02-09 04:16:10,01:07:40,,100 Days My Prince: Limited Series: Episode 3,,Comcast X1 ARM 4K MVPD STB,01:07:40,01:07:40,CA (Canada)
Ana,2025-02-09 01:48:42,01:06:50,,100 Days My Prince: Limited Series: Episode 2,,Comcast X1 ARM 4K MVPD STB,01:07:56,01:07:56,CA (Canada)
Ana,2025-02-08 23:17:32,01:12:55,,100 Days My Prince: Limited Series: Episode 1,,Comcast X1 ARM 4K MVPD STB,01:12:56,01:12:56,CA (Canada)
Ana,2025-02-08 23:16:52,00:00:15,Autoplayed: user action: User_Interaction; ,100 Days My Prince: Limited Series_hook_01_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:15,00:00:15,CA (Canada)
Ana,2025-02-08 23:15:57,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer: Perfect Match,TRAILER,Comcast X1 ARM 4K MVPD STB,00:00:07,00:00:07,CA (Canada)
Ana,2025-02-08 23:15:51,00:00:04,Autoplayed: user action: None; ,The Princess Weiyoung: Season 1_hook_03_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:04,Not latest view,CA (Canada)
Ana,2025-02-08 23:15:40,00:00:04,Autoplayed: user action: None; ,Hidden Love: Season 1_hook_primary_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:04,Not latest view,CA (Canada)
Ana,2025-02-08 23:15:32,00:00:06,Autoplayed: user action: None; ,Love Between Fairy and Devil: Season 1_hook_primary_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:06,00:00:06,CA (Canada)
Ana,2025-02-08 23:15:11,00:00:14,Autoplayed: user action: None; ,Season 1 Trailer: The Rational Life,TRAILER,Comcast X1 ARM 4K MVPD STB,00:00:14,00:00:14,CA (Canada)
Ana,2025-02-08 23:14:50,00:00:12,Autoplayed: user action: None; ,My Sassy Girl: Limited Series_hook_01_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:12,00:00:12,CA (Canada)
Ana,2025-02-08 23:14:27,00:00:19,Autoplayed: user action: None; ,My Sassy Girl: Limited Series_hook_01_16x9_backfill,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:19,Not latest view,CA (Canada)
Ana,2025-02-08 23:13:57,00:00:16,Autoplayed: user action: None; ,The Princess Weiyoung: Season 1_hook_03_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:00:16,Not latest view,CA (Canada)
Ana,2025-02-08 01:38:15,00:53:17,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 40,,Comcast X1 ARM 4K MVPD STB,00:53:25,00:53:25,CA (Canada)
Ana,2025-02-08 00:35:46,00:44:47,,The Double: Season 1: Episode 39,,Comcast X1 ARM 4K MVPD STB,00:44:48,00:44:48,CA (Canada)
Ana,2025-02-07 05:57:01,00:00:02,Autoplayed: user action: None; ,The Double: Season 1: Episode 39,,Comcast X1 ARM 4K MVPD STB,00:00:09,Not latest view,CA (Canada)
Ana,2025-02-07 05:10:53,00:46:05,,The Double: Season 1: Episode 38,,Comcast X1 ARM 4K MVPD STB,00:47:45,00:47:45,CA (Canada)
Ana,2025-02-07 05:00:04,00:00:05,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 38,,Comcast X1 ARM 4K MVPD STB,00:01:40,Not latest view,CA (Canada)
Ana,2025-02-07 03:30:38,00:48:25,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 37,,Comcast X1 ARM 4K MVPD STB,00:48:33,00:48:33,CA (Canada)
Ana,2025-02-07 02:07:15,00:44:12,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 36,,Comcast X1 ARM 4K MVPD STB,00:44:18,00:44:18,CA (Canada)
Ana,2025-02-07 01:23:56,00:42:58,,The Double: Season 1: Episode 35,,Comcast X1 ARM 4K MVPD STB,00:42:58,00:42:58,CA (Canada)
Ana,2025-02-07 00:26:55,00:45:47,,The Double: Season 1: Episode 34,,Comcast X1 ARM 4K MVPD STB,00:45:47,00:45:47,CA (Canada)
Ana,2025-02-06 04:34:18,00:47:33,,The Double: Season 1: Episode 33,,Comcast X1 ARM 4K MVPD STB,00:47:40,00:47:40,CA (Canada)
Ana,2025-02-06 03:40:52,00:45:48,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 32,,Comcast X1 ARM 4K MVPD STB,00:49:03,00:49:03,CA (Canada)
Ana,2025-02-06 03:14:26,00:24:34,,The Double: Season 1: Episode 31,,Comcast X1 ARM 4K MVPD STB,00:45:10,00:45:10,CA (Canada)
Ana,2025-02-05 02:29:40,00:20:30,,The Double: Season 1: Episode 31,,Comcast X1 ARM 4K MVPD STB,00:20:37,Not latest view,CA (Canada)
Ana,2025-02-05 02:18:43,00:10:53,,The Double: Season 1: Episode 30,,Comcast X1 ARM 4K MVPD STB,00:47:21,00:47:21,CA (Canada)
Ana,2025-02-04 02:03:41,00:14:50,,The Double: Season 1: Episode 30,,Comcast X1 ARM 4K MVPD STB,00:36:28,Not latest view,CA (Canada)
Ana,2025-02-03 04:09:22,00:21:31,,The Double: Season 1: Episode 30,,Comcast X1 ARM 4K MVPD STB,00:21:38,Not latest view,CA (Canada)
Ana,2025-02-03 03:06:39,00:29:50,,The Double: Season 1: Episode 29,,Comcast X1 ARM 4K MVPD STB,00:50:23,00:50:23,CA (Canada)
Ana,2025-02-02 22:21:44,00:18:59,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 29,,Comcast X1 ARM 4K MVPD STB,00:20:33,Not latest view,CA (Canada)
Ana,2025-02-02 21:27:03,00:45:05,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 28,,Comcast X1 ARM 4K MVPD STB,00:45:13,00:45:13,CA (Canada)
Ana,2025-02-02 21:00:02,00:26:56,,The Double: Season 1: Episode 27,,Comcast X1 ARM 4K MVPD STB,00:48:12,00:48:12,CA (Canada)
Ana,2025-02-02 05:08:09,00:00:04,,The Double: Season 1: Episode 27,,Comcast X1 ARM 4K MVPD STB,00:21:16,Not latest view,CA (Canada)
Ana,2025-02-02 02:45:55,00:21:06,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 27,,Comcast X1 ARM 4K MVPD STB,00:21:14,Not latest view,CA (Canada)
Ana,2025-02-02 00:51:31,00:45:11,,The Double: Season 1: Episode 26,,Comcast X1 ARM 4K MVPD STB,00:45:20,00:45:20,CA (Canada)
Ana,2025-02-01 04:48:59,00:00:02,,The Double: Season 1: Episode 26,,Comcast X1 ARM 4K MVPD STB,00:00:08,Not latest view,CA (Canada)
Ana,2025-02-01 04:03:30,00:45:26,,The Double: Season 1: Episode 25,,Comcast X1 ARM 4K MVPD STB,00:45:33,00:45:33,CA (Canada)
Ana,2025-02-01 03:48:08,00:15:18,,The Double: Season 1: Episode 24,,Comcast X1 ARM 4K MVPD STB,00:47:22,00:47:22,CA (Canada)
Ana,2025-02-01 02:24:54,00:10:27,,The Double: Season 1: Episode 24,,Comcast X1 ARM 4K MVPD STB,00:32:05,Not latest view,CA (Canada)
Ana,2025-02-01 01:35:52,00:21:32,Autoplayed: user action: None; ,The Double: Season 1: Episode 24,,Comcast X1 ARM 4K MVPD STB,00:21:39,Not latest view,CA (Canada)
Ana,2025-02-01 00:49:33,00:46:00,,The Double: Season 1: Episode 23,,Comcast X1 ARM 4K MVPD STB,00:46:00,00:46:00,CA (Canada)
Ana,2025-01-31 04:51:48,00:00:01,Autoplayed: user action: None; ,The Double: Season 1: Episode 23,,Comcast X1 ARM 4K MVPD STB,00:00:07,Not latest view,CA (Canada)
Ana,2025-01-31 04:28:44,00:23:00,,The Double: Season 1: Episode 22,,Comcast X1 ARM 4K MVPD STB,00:43:38,00:43:38,CA (Canada)
Ana,2025-01-31 01:24:23,00:20:30,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 22,,Comcast X1 ARM 4K MVPD STB,00:20:38,Not latest view,CA (Canada)
Ana,2025-01-31 00:27:06,00:46:19,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 21,,Comcast X1 ARM 4K MVPD STB,00:46:26,00:46:26,CA (Canada)
Ana,2025-01-31 00:16:58,00:06:36,,The Double: Season 1: Episode 20,,Comcast X1 ARM 4K MVPD STB,00:45:54,00:45:54,CA (Canada)
Ana,2025-01-30 05:28:37,00:32:40,,The Double: Season 1: Episode 20,,Comcast X1 ARM 4K MVPD STB,00:39:18,Not latest view,CA (Canada)
Ana,2025-01-30 03:29:01,00:06:32,,The Double: Season 1: Episode 20,,Comcast X1 ARM 4K MVPD STB,00:06:39,Not latest view,CA (Canada)
Ana,2025-01-30 03:20:15,00:08:43,,The Double: Season 1: Episode 19,,Comcast X1 ARM 4K MVPD STB,00:44:01,00:44:01,CA (Canada)
Ana,2025-01-29 04:52:16,00:19:09,,The Double: Season 1: Episode 19,,Comcast X1 ARM 4K MVPD STB,00:35:19,Not latest view,CA (Canada)
Ana,2025-01-29 02:35:56,00:16:03,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 19,,Comcast X1 ARM 4K MVPD STB,00:16:10,Not latest view,CA (Canada)
Ana,2025-01-29 01:42:18,00:44:07,,The Double: Season 1: Episode 18,,Comcast X1 ARM 4K MVPD STB,00:44:14,00:44:14,CA (Canada)
Ana,2025-01-29 01:09:07,00:31:48,,The Double: Season 1: Episode 17,,Comcast X1 ARM 4K MVPD STB,00:54:20,00:54:20,CA (Canada)
Ana,2025-01-29 01:07:45,00:01:06,,The Double: Season 1: Episode 17,,Comcast X1 ARM 4K MVPD STB,00:23:39,Not latest view,CA (Canada)
Ana,2025-01-28 05:11:13,00:22:25,,The Double: Season 1: Episode 17,,Comcast X1 ARM 4K MVPD STB,00:22:32,Not latest view,CA (Canada)
Ana,2025-01-28 04:16:49,00:46:58,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 16,,Comcast X1 ARM 4K MVPD STB,00:47:05,00:47:05,CA (Canada)
Ana,2025-01-28 03:49:57,00:26:47,,The Double: Season 1: Episode 15,,Comcast X1 ARM 4K MVPD STB,00:44:51,00:44:51,CA (Canada)
Ana,2025-01-27 05:42:46,00:17:57,,The Double: Season 1: Episode 15,,Comcast X1 ARM 4K MVPD STB,00:18:04,Not latest view,CA (Canada)
Ana,2025-01-27 04:50:15,00:52:09,,The Double: Season 1: Episode 14,,Comcast X1 ARM 4K MVPD STB,00:52:09,00:52:09,CA (Canada)
Ana,2025-01-27 01:43:19,00:43:45,,The Double: Season 1: Episode 13,,Comcast X1 ARM 4K MVPD STB,00:43:53,00:43:53,CA (Canada)
Ana,2025-01-27 00:56:38,00:46:38,,The Double: Season 1: Episode 12,,Comcast X1 ARM 4K MVPD STB,00:46:38,00:46:38,CA (Canada)
Ana,2025-01-26 21:52:26,00:42:15,,The Double: Season 1: Episode 11,,Comcast X1 ARM 4K MVPD STB,00:42:22,00:42:22,CA (Canada)
Ana,2025-01-26 21:24:34,00:27:48,,The Double: Season 1: Episode 10,,Comcast X1 ARM 4K MVPD STB,00:51:58,00:51:58,CA (Canada)
Ana,2025-01-26 05:47:30,00:24:03,,The Double: Season 1: Episode 10,,Comcast X1 ARM 4K MVPD STB,00:24:10,Not latest view,CA (Canada)
Ana,2025-01-26 04:20:33,00:51:27,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 9,,Comcast X1 ARM 4K MVPD STB,00:51:35,00:51:35,CA (Canada)
Ana,2025-01-26 02:50:40,00:51:28,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 8,,Comcast X1 ARM 4K MVPD STB,00:51:36,00:51:36,CA (Canada)
Ana,2025-01-26 02:33:04,00:16:47,,The Double: Season 1: Episode 7,,Comcast X1 ARM 4K MVPD STB,00:49:24,00:49:24,CA (Canada)
Ana,2025-01-25 22:22:58,00:32:29,,The Double: Season 1: Episode 7,,Comcast X1 ARM 4K MVPD STB,00:32:36,Not latest view,CA (Canada)
Ana,2025-01-25 21:34:45,00:44:36,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 6,,Comcast X1 ARM 4K MVPD STB,00:44:43,00:44:43,CA (Canada)
Ana,2025-01-25 20:49:16,00:45:27,,The Double: Season 1: Episode 5,,Comcast X1 ARM 4K MVPD STB,00:45:34,00:45:34,CA (Canada)
Ana,2025-01-25 20:10:05,00:39:08,,The Double: Season 1: Episode 4,,Comcast X1 ARM 4K MVPD STB,00:53:30,00:53:30,CA (Canada)
Ana,2025-01-25 20:09:36,00:00:19,Autoplayed: user action: None; ,Season 1 Teaser: Perfect Match,TEASER_TRAILER,Comcast X1 ARM 4K MVPD STB,00:00:19,00:00:19,CA (Canada)
Ana,2025-01-25 05:17:54,00:01:02,Autoplayed: user action: None; ,The Double (Chinese Drama): Season 1_hook_primary_16x9,HOOK,Comcast X1 ARM 4K MVPD STB,00:01:02,00:01:02,CA (Canada)
Ana,2025-01-25 03:07:30,00:14:15,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 4,,Comcast X1 ARM 4K MVPD STB,00:14:22,Not latest view,CA (Canada)
Ana,2025-01-25 01:58:05,00:52:37,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 3,,Comcast X1 ARM 4K MVPD STB,00:52:45,00:52:45,CA (Canada)
Ana,2025-01-25 00:49:13,00:56:05,Autoplayed: user action: User_Interaction; ,The Double: Season 1: Episode 2,,Comcast X1 ARM 4K MVPD STB,00:56:13,00:56:13,CA (Canada)
